meanWidth,meanHeight,meanLength,meanVolume,countStacking,countTurnover,boxesCount,loadingWidth,loadingHeight,loadingLength,density_percent
1190.0,100.0,6000.0,714000000.0,56,55,56,2600.0,2650.0,9700.0,99.34407
1190.0,100.0,6000.0,714000000.0,54,54,55,2600.0,2650.0,9700.0,97.57007
612.1754385964912,452.89473684210526,1659.859649122807,427921243.50877196,57,57,57,2490.0,2590.0,13490.0,58.79771
607.6588235294117,451.0,1660.9176470588236,421127486.11764705,85,85,85,2490.0,2590.0,13490.0,56.38446
607.6588235294117,451.0,1660.9176470588236,421127486.11764705,85,85,85,2040.0,2674.0,8880.0,74.99093
579.0125,444.25,1668.35,375329810.25,80,80,80,2500.0,2472.0,9550.0,53.63111
607.6588235294117,451.0,1660.9176470588236,421127486.11764705,85,85,85,2600.0,2650.0,9700.0,66.47978
607.6588235294117,451.0,1660.9176470588236,421127486.11764705,85,85,85,2480.0,2860.0,13600.0,63.93429
607.6588235294117,451.0,1660.9176470588236,421127486.11764705,85,85,85,2480.0,2860.0,13600.0,63.93429
579.0125,444.25,1668.35,375329810.25,80,80,80,2500.0,2472.0,9550.0,53.63111
612.1754385964912,452.89473684210526,1659.859649122807,427921243.50877196,57,57,57,2500.0,2472.0,9550.0,51.0817
625.4137931034483,458.44827586206895,1656.7586206896551,447833980.6896552,24,29,29,2490.0,2590.0,13490.0,19.33186
620.0714285714286,467.32142857142856,1672.9642857142858,464732258.5714286,28,28,28,2480.0,2700.0,5800.0,61.33229
254.4795127353267,90.88372093023256,1501.439645625692,25245825.027685493,876,10,903,2352.0,2393.0,5898.0,68.76023
267.9909819639279,89.39078156312625,1548.2965931863728,26874539.07815631,994,10,998,2352.0,2393.0,5898.0,80.89684
244.17631917631917,96.37065637065638,1357.6576576576576,23788635.778635778,777,10,777,2352.0,2393.0,5898.0,58.42065
1100.0,1420.0,1900.0,2967800000.0,0,0,6,2480.0,2860.0,13600.0,100.0
636.7931034482758,493.62068965517244,1804.344827586207,571563291.0344827,24,9,29,2480.0,2700.0,5800.0,57.74171
654.0344827586207,483.9655172413793,1719.8620689655172,508579946.20689654,24,9,29,2480.0,2700.0,5800.0,48.1391
654.0344827586207,483.9655172413793,1719.8620689655172,508579946.20689654,24,9,29,2490.0,2590.0,13490.0,41.13347
654.0344827586207,483.9655172413793,1719.8620689655172,508579946.20689654,48,18,58,2490.0,2590.0,13490.0,61.41011
642.9,495.6666666666667,1747.9333333333334,558100388.0,25,9,30,2480.0,2700.0,5800.0,56.64959
621.448275862069,467.0689655172414,1664.2413793103449,463572939.3103448,24,9,29,2480.0,2700.0,5800.0,46.73114
642.9,495.6666666666667,1747.9333333333334,558100388.0,25,9,30,2490.0,2590.0,13490.0,41.19428
646.7931034482758,490.0,1763.7241379310344,561785160.0,48,18,58,2490.0,2590.0,13490.0,68.40217
642.6551724137931,491.7241379310345,1763.7241379310344,563332818.6206896,48,18,58,2490.0,2590.0,13490.0,71.082
642.6551724137931,491.7241379310345,1763.7241379310344,563332818.6206896,24,9,29,2490.0,2590.0,13490.0,40.52943
642.6551724137931,491.7241379310345,1763.7241379310344,563332818.6206896,24,9,29,2480.0,2700.0,5800.0,47.72066
520.0,330.0,520.0,89232000.0,14,14,14,800.0,2000.0,1200.0,96.2963
520.0,330.0,520.0,89232000.0,20,20,20,1000.0,2000.0,1200.0,91.71076
1150.0,1427.6666666666667,2614.0,4256346600.0,0,0,3,2352.0,2393.0,5898.0,54.54993
320.0,260.0,510.0,45400000.0,800,200,1000,2352.0,2385.0,12032.0,76.66329
576.9230769230769,376.9230769230769,1769.2307692307693,403846153.84615386,0,0,26,2480.0,2650.0,13600.0,97.22222
557.8125,521.875,1460.9375,364218750.0,64,0,64,2480.0,2650.0,13600.0,57.5931
490.97297297297297,483.05405405405406,951.8918918918919,234277620.54054055,33,0,37,2480.0,2650.0,13600.0,76.71037
280.0,450.0,280.0,35280000.0,42,42,42,800.0,2000.0,1200.0,92.46575
317.5,467.5,367.5,55117500.0,16,16,16,800.0,2000.0,1200.0,71.76758
305.7142857142857,477.14285714285717,334.2857142857143,49277142.85714286,28,28,28,800.0,2000.0,1200.0,77.27151
305.7142857142857,477.14285714285717,334.2857142857143,49277142.85714286,28,28,28,800.0,2000.0,1200.0,77.27151
305.7142857142857,477.14285714285717,334.2857142857143,49277142.85714286,28,28,28,800.0,2000.0,1200.0,77.27151
1423.4,519.4,4599.7,3844320575.2,10,10,10,2490.0,2590.0,13490.0,64.88293
1423.4,519.4,4599.7,3844320575.2,10,10,10,2490.0,2590.0,13490.0,64.88293
1112.8712871287128,112.87128712871286,5912.079207920792,733466138.6138614,101,101,101,2490.0,2590.0,13490.0,88.36067
240.0,290.0,390.0,27144000.0,50,0,50,800.0,1500.0,1200.0,100.0
1423.4,519.4,4599.7,3844320575.2,10,0,10,2490.0,2590.0,13490.0,67.31604
1423.4,519.4,4599.7,3844320575.2,10,0,10,2490.0,2590.0,13490.0,67.31604
300.0,530.0,300.0,47700000.0,28,28,28,800.0,2000.0,1200.0,98.14815
300.0,530.0,300.0,47700000.0,28,28,28,800.0,2000.0,1200.0,98.14815
295.7464788732394,322.84507042253523,235.6338028169014,24677453.521126762,355,355,355,2450.0,2450.0,13600.0,48.6395
581.5,430.0,430.0,106616400.0,2,1,2,1000.0,2000.0,1200.0,89.83519
563.0,460.0,360.0,93232800.0,0,0,35,2000.0,3000.0,4000.0,100.0
259.82456140350877,382.9298245614035,237.19298245614036,26994621.05263158,57,48,57,1000.0,2000.0,1200.0,66.78357
563.0,460.0,360.0,93232800.0,0,44,44,2000.0,3000.0,4000.0,92.0
563.0,460.0,360.0,93232800.0,100,100,100,2000.0,3000.0,4000.0,89.28571
259.82456140350877,382.9298245614035,237.19298245614036,26994621.05263158,57,18,57,1000.0,2000.0,1200.0,65.11797
321.0833333333333,324.1666666666667,213.33333333333334,24864400.0,120,120,120,2000.0,3000.0,4000.0,57.356
1095.5555555555557,1176.6666666666667,1502.2222222222222,3142612000.0,9,0,9,2352.0,2385.0,12032.0,61.0961
1091.0,1310.0,1482.0,3170965800.0,10,10,10,2352.0,2385.0,12032.0,47.12039
468.4468085106383,466.36879432624113,1037.0212765957447,228450020.9929078,141,141,141,2480.0,2650.0,13600.0,71.1258
468.1888111888112,466.13986013986016,1029.5104895104896,226751419.3006993,143,143,143,2480.0,2650.0,13600.0,64.09206
453.5816326530612,450.59183673469386,1047.142857142857,217096458.7755102,98,98,98,2282.0,2494.0,5000.0,79.86281
468.1888111888112,466.13986013986016,1029.5104895104896,226751419.3006993,143,143,143,2040.0,2674.0,8880.0,82.48478
468.1888111888112,466.13986013986016,1029.5104895104896,226751419.3006993,143,143,143,2480.0,2650.0,13600.0,64.09206
468.1888111888112,466.13986013986016,1029.5104895104896,226751419.3006993,143,143,143,2480.0,2650.0,8000.0,83.12514
295.7464788732394,322.84507042253523,235.6338028169014,24677453.521126762,355,355,355,2480.0,2700.0,5800.0,48.34073
1165.0,2117.5,2257.5,6154292075.0,0,0,2,2490.0,2590.0,13490.0,94.59571
499.009900990099,376.23762376237624,651.4851485148515,125841584.15841584,606,606,606,2490.0,2590.0,13490.0,94.85075
290.0,188.0,390.0,21262800.0,40,40,40,800.0,2000.0,1200.0,100.0
288.0,432.0,572.0,69964800.0,25,25,25,800.0,2000.0,1200.0,92.0202
110.0,190.0,410.0,8569000.0,200,200,200,800.0,2000.0,1200.0,96.67411
110.0,190.0,410.0,8569000.0,216,216,216,800.0,2000.0,1200.0,98.60759
110.0,190.0,410.0,8569000.0,216,216,216,800.0,2000.0,1200.0,98.60759
855.0,869.25,1230.0,968168250.0,0,0,8,2352.0,2393.0,5898.0,74.82203
994.0,2284.5454545454545,1356.590909090909,3073612090.909091,0,0,22,2490.0,2590.0,13490.0,88.57566
988.2727272727273,2280.681818181818,1358.3636363636363,3058653850.0,0,0,22,2490.0,2590.0,13490.0,87.57304
988.2727272727273,2280.681818181818,1358.3636363636363,3058653850.0,0,0,22,2490.0,2590.0,13490.0,87.57304
988.7272727272727,2280.681818181818,1358.8181818181818,3060657418.181818,0,0,22,2490.0,2590.0,13490.0,87.56514
887.04,2302.0,1200.0,2447723520.0,0,0,25,2490.0,2590.0,13490.0,85.20238
883.6923076923077,2301.923076923077,1200.0,2438503384.6153846,0,0,26,2490.0,2590.0,13490.0,88.2767
887.04,2302.0,1200.0,2447723520.0,0,0,25,2490.0,2590.0,13490.0,85.20238
933.0,2275.0,1200.0,2544487714.285714,0,0,28,2490.0,2590.0,13490.0,93.81288
988.7272727272727,2280.681818181818,1358.8181818181818,3060657418.181818,0,0,22,2490.0,2590.0,13490.0,87.56514
988.7272727272727,2280.681818181818,1358.8181818181818,3060657418.181818,0,0,22,2490.0,2590.0,13490.0,87.56514
1110.0,612.5,1390.0,935250000.0,0,0,20,2480.0,2860.0,13600.0,74.49223
1125.0,900.0,4025.0,4895625000.0,3,0,6,2490.0,2590.0,13490.0,77.84735
852.2758620689655,2095.0,1225.8620689655172,2195809955.172414,0,0,29,2490.0,2590.0,13490.0,94.98881
856.7241379310345,2095.0,1222.2068965517242,2199312506.206897,0,0,29,2490.0,2590.0,13490.0,94.50057
856.7241379310345,2095.0,1222.2068965517242,2199312506.206897,0,0,29,2490.0,2590.0,13490.0,94.50057
858.8965517241379,2095.0,1219.7931034482758,2199605806.206897,0,0,29,2400.0,2400.0,13300.0,97.69497
856.7241379310345,2095.0,1222.2068965517242,2199312506.206897,0,0,29,2490.0,2590.0,13490.0,94.50057
858.8965517241379,2095.0,1219.7931034482758,2199605806.206897,0,0,29,2400.0,2400.0,13300.0,97.69497
859.4642857142857,2095.0,1223.0,2207826524.285714,0,0,28,2400.0,2400.0,13300.0,92.9466
825.8214285714286,2095.0,1211.5,2099681726.4285715,0,0,28,2400.0,2400.0,13300.0,91.90237
825.8214285714286,2095.0,1211.5,2099681726.4285715,0,0,28,2400.0,2400.0,13300.0,91.90237
817.6774193548387,2095.0,1200.0,2055641032.2580645,0,0,31,2400.0,2400.0,13300.0,97.00727
825.8214285714286,2095.0,1211.5,2099681726.4285715,0,0,28,2400.0,2400.0,13300.0,91.90237
817.6774193548387,2095.0,1200.0,2055641032.2580645,0,0,31,2400.0,2400.0,13300.0,97.00727
100.0,100.0,100.0,1000000.0,1,1,1,2450.0,2350.0,7000.0,100.0
100.0,100.0,100.0,1000000.0,2,2,2,2450.0,2350.0,7000.0,100.0
100.0,100.0,100.0,1000000.0,10,10,10,2450.0,2350.0,7000.0,83.33333
